date,net_value,code
2025-04-09,1.249,159509
2025-04-10,1.374,159509
2025-04-11,1.36,159509
2025-04-14,1.396,159509
2025-04-15,1.371,159509
2025-04-16,1.331,159509
2025-04-17,1.341,159509
2025-04-18,1.326,159509
2025-04-21,1.319,159509
2025-04-22,1.32,159509
2025-04-23,1.371,159509
2025-04-24,1.345,159509
2025-04-25,1.394,159509
2025-04-28,1.399,159509
2025-04-29,1.397,159509
2025-04-30,1.393,159509
2025-05-06,1.415,159509
2025-05-07,1.42,159509
2025-05-08,1.441,159509
2025-05-09,1.434,159509
2025-05-12,1.465,159509
2025-05-13,1.482,159509
2025-05-14,1.541,159509
2025-05-15,1.53,159509
2025-05-16,1.525,159509
2025-05-19,1.503,159509
2025-05-20,1.522,159509
2025-05-21,1.503,159509
2025-05-22,1.504,159509
2025-05-23,1.493,159509
2025-05-26,1.504,159509
2025-05-27,1.522,159509
2025-05-28,1.539,159509
2025-05-29,1.571,159509
2025-05-30,1.534,159509
2025-06-03,1.543,159509
2025-06-04,1.557,159509
2025-06-05,1.555,159509
2025-06-06,1.558,159509
2025-06-09,1.56,159509
2025-06-10,1.559,159509
2025-06-11,1.564,159509
2025-06-12,1.558,159509
2025-06-13,1.542,159509
2025-06-16,1.557,159509
2025-06-17,1.561,159509
2025-06-18,1.558,159509
2025-06-19,1.543,159509
2025-06-20,1.542,159509
2025-06-23,1.533,159509
2025-06-24,1.572,159509
2025-06-25,1.572,159509
2025-06-26,1.594,159509
2025-06-27,1.631,159509
2025-06-30,1.657,159509
2025-07-01,1.634,159509
2025-07-02,1.647,159509
2025-07-03,1.664,159509
2025-07-04,1.664,159509
2025-07-07,1.662,159509
2025-07-08,1.675,159509
2025-07-09,1.665,159509
2025-07-10,1.683,159509
2025-07-11,1.69,159509
2025-07-14,1.684,159509
2025-07-15,1.725,159509
2025-07-16,1.715,159509
2025-07-17,1.746,159509
2025-07-18,1.746,159509
2025-07-21,1.765,159509
2025-07-22,1.766,159509
2025-07-23,1.772,159509
2025-07-24,1.772,159509
2025-07-25,1.758,159509
2025-07-28,1.772,159509
2025-07-29,1.772,159509
2025-07-30,1.765,159509
2025-07-31,1.807,159509
2025-08-01,1.773,159509
2025-08-04,1.756,159509
2025-08-05,1.808,159509
2025-08-06,1.799,159509
2025-08-07,1.822,159509
2025-08-08,1.822,159509
2025-08-11,1.858,159509
2025-08-12,1.869,159509
2025-08-13,1.902,159509
2025-08-14,1.906,159509
2025-08-15,1.921,159509
2025-08-18,1.884,159509
2025-08-19,1.865,159509
2025-08-20,1.84,159509
2025-08-21,1.856,159509
2025-08-22,1.838,159509
2025-08-25,1.866,159509
2025-08-26,1.86,159509
2025-08-27,1.888,159509
2025-08-28,1.865,159509
2025-08-29,1.853,159509
2025-09-01,1.804,159509
2025-09-02,1.815,159509
2025-09-03,1.821,159509
2025-09-04,1.862,159509
2025-09-05,1.879,159509
2025-09-08,1.861,159509
2025-09-09,1.873,159509
2025-09-10,1.901,159509
2025-09-11,1.897,159509
2025-09-12,1.89,159509
2025-09-15,1.906,159509
2025-09-16,1.94,159509
2025-09-17,1.925,159509
2025-09-18,1.945,159509
2025-09-19,1.984,159509
2023-08-30,1.545,513500
2023-08-31,1.553,513500
2023-09-01,1.544,513500
2023-09-04,1.547,513500
2023-09-05,1.548,513500
2023-09-06,1.548,513500
2023-09-07,1.535,513500
2023-09-08,1.544,513500
2023-09-11,1.536,513500
2023-09-12,1.541,513500
2023-09-13,1.53,513500
2023-09-14,1.536,513500
2023-09-15,1.548,513500
2023-09-18,1.531,513500
2023-09-19,1.53,513500
2023-09-20,1.529,513500
2023-09-21,1.512,513500
2023-09-22,1.493,513500
2023-09-25,1.49,513500
2023-09-26,1.484,513500
2023-09-27,1.475,513500
2023-09-28,1.471,513500
2023-10-09,1.469,513500
2023-10-10,1.489,513500
2023-10-11,1.499,513500
2023-10-12,1.51,513500
2023-10-13,1.497,513500
2023-10-16,1.496,513500
2023-10-17,1.506,513500
2023-10-18,1.504,513500
2023-10-19,1.485,513500
2023-10-20,1.467,513500
2023-10-23,1.457,513500
2023-10-24,1.455,513500
2023-10-25,1.456,513500
2023-10-26,1.433,513500
2023-10-27,1.433,513500
2023-10-30,1.427,513500
2023-10-31,1.431,513500
2023-11-01,1.445,513500
2023-11-02,1.463,513500
2023-11-03,1.485,513500
2023-11-06,1.494,513500
2023-11-07,1.491,513500
2023-11-08,1.498,513500
2023-11-09,1.504,513500
2023-11-10,1.493,513500
2023-11-13,1.512,513500
2023-11-14,1.518,513500
2023-11-15,1.539,513500
2023-11-16,1.541,513500
2023-11-17,1.54,513500
2023-11-20,1.525,513500
2023-11-21,1.53,513500
2023-11-22,1.528,513500
2023-11-23,1.533,513500
2023-11-24,1.535,513500
2023-11-27,1.534,513500
2023-11-28,1.534,513500
2023-11-29,1.532,513500
2023-11-30,1.531,513500
2023-12-01,1.538,513500
2023-12-04,1.547,513500
2023-12-05,1.535,513500
2023-12-06,1.546,513500
2023-12-07,1.533,513500
2023-12-08,1.545,513500
2023-12-11,1.559,513500
2023-12-12,1.566,513500
2023-12-13,1.577,513500
2023-12-14,1.592,513500
2023-12-15,1.587,513500
2023-12-18,1.592,513500
2023-12-19,1.6,513500
2023-12-20,1.609,513500
2023-12-21,1.588,513500
2023-12-22,1.596,513500
2023-12-25,1.6,513500
2023-12-26,1.605,513500
2023-12-27,1.608,513500
2023-12-28,1.605,513500
2023-12-29,1.602,513500
2024-01-02,1.607,513500
2024-01-03,1.595,513500
2024-01-04,1.589,513500
2024-01-05,1.583,513500
2024-01-08,1.584,513500
2024-01-09,1.61,513500
2024-01-10,1.61,513500
2024-01-11,1.622,513500
2024-01-12,1.616,513500
2024-01-15,1.624,513500
2024-01-16,1.617,513500
2024-01-17,1.609,513500
2024-01-18,1.61,513500
2024-01-19,1.626,513500
2024-01-22,1.652,513500
2024-01-23,1.656,513500
2024-01-24,1.674,513500
2024-01-25,1.666,513500
2024-01-26,1.654,513500
2024-01-29,1.661,513500
2024-01-30,1.681,513500
2024-01-31,1.674,513500
2024-02-01,1.66,513500
2024-02-02,1.688,513500
2024-02-05,1.696,513500
2024-02-06,1.695,513500
2024-02-07,1.701,513500
2024-02-08,1.745,513500
2024-02-19,1.737,513500
2024-02-20,1.731,513500
2024-02-21,1.717,513500
2024-02-22,1.741,513500
2024-02-23,1.766,513500
2024-02-26,1.755,513500
2024-02-27,1.761,513500
2024-02-28,1.783,513500
2024-02-29,1.772,513500
2024-03-01,1.781,513500
2024-03-04,1.795,513500
2024-03-05,1.788,513500
2024-03-06,1.78,513500
2024-03-07,1.776,513500
2024-03-08,1.8,513500
2024-03-11,1.794,513500
2024-03-12,1.788,513500
2024-03-13,1.783,513500
2024-03-14,1.784,513500
2024-03-15,1.775,513500
2024-03-18,1.78,513500
2024-03-19,1.775,513500
2024-03-20,1.79,513500
2024-03-21,1.827,513500
2024-03-22,1.836,513500
2024-03-25,1.824,513500
2024-03-26,1.832,513500
2024-03-27,1.844,513500
2024-03-28,1.868,513500
2024-03-29,1.857,513500
2024-04-01,1.849,513500
2024-04-02,1.842,513500
2024-04-03,1.802,513500
2024-04-08,1.807,513500
2024-04-09,1.813,513500
2024-04-10,1.81,513500
2024-04-11,1.788,513500
2024-04-12,1.803,513500
2024-04-15,1.783,513500
2024-04-16,1.742,513500
2024-04-17,1.734,513500
2024-04-18,1.73,513500
2024-04-19,1.709,513500
2024-04-22,1.715,513500
2024-04-23,1.728,513500
2024-04-24,1.766,513500
2024-04-25,1.74,513500
2024-04-26,1.746,513500
2024-04-29,1.755,513500
2024-04-30,1.758,513500
2024-05-06,1.759,513500
2024-05-07,1.777,513500
2024-05-08,1.784,513500
2024-05-09,1.779,513500
2024-05-10,1.799,513500
2024-05-13,1.807,513500
2024-05-14,1.806,513500
2024-05-15,1.826,513500
2024-05-16,1.85,513500
2024-05-17,1.844,513500
2024-05-20,1.834,513500
2024-05-21,1.835,513500
2024-05-22,1.844,513500
2024-05-23,1.849,513500
2024-05-24,1.818,513500
2024-05-27,1.834,513500
2024-05-28,1.838,513500
2024-05-29,1.829,513500
2024-05-30,1.807,513500
2024-05-31,1.807,513500
2024-06-03,1.835,513500
2024-06-04,1.838,513500
2024-06-05,1.846,513500
2024-06-06,1.873,513500
2024-06-07,1.881,513500
2024-06-11,1.889,513500
2024-06-12,1.892,513500
2024-06-13,1.909,513500
2024-06-14,1.903,513500
2024-06-17,1.893,513500
2024-06-18,1.902,513500
2024-06-19,1.904,513500
2024-06-20,1.921,513500
2024-06-21,1.914,513500
2024-06-24,1.91,513500
2024-06-25,1.907,513500
2024-06-26,1.933,513500
2024-06-27,1.947,513500
2024-06-28,1.971,513500
2024-07-01,1.968,513500
2024-07-02,1.971,513500
2024-07-03,1.999,513500
2024-07-04,1.977,513500
2024-07-05,1.993,513500
2024-07-08,1.999,513500
2024-07-09,1.995,513500
2024-07-10,1.986,513500
2024-07-11,2.003,513500
2024-07-12,1.974,513500
2024-07-15,2.023,513500
2024-07-16,2.027,513500
2024-07-17,2.053,513500
2024-07-18,2.027,513500
2024-07-19,1.98,513500
2024-07-22,1.956,513500
2024-07-23,1.983,513500
2024-07-24,1.968,513500
2024-07-25,1.911,513500
2024-07-26,1.927,513500
2024-07-29,1.972,513500
2024-07-30,1.962,513500
2024-07-31,1.947,513500
2024-08-01,1.971,513500
2024-08-02,1.912,513500
2024-08-05,1.785,513500
2024-08-06,1.804,513500
2024-08-07,1.81,513500
2024-08-08,1.799,513500
2024-08-09,1.835,513500
2024-08-12,1.861,513500
2024-08-13,1.887,513500
2024-08-14,1.921,513500
2024-08-15,1.948,513500
2024-08-16,1.975,513500
2024-08-19,1.942,513500
2024-08-20,1.966,513500
2024-08-21,1.967,513500
2024-08-22,1.972,513500
2024-08-23,1.963,513500
2024-08-26,1.978,513500
2024-08-27,1.977,513500
2024-08-28,1.997,513500
2024-08-29,1.974,513500
2024-08-30,1.978,513500
2024-09-02,1.999,513500
2024-09-03,1.998,513500
2024-09-04,1.92,513500
2024-09-05,1.929,513500
2024-09-06,1.92,513500
2024-09-09,1.905,513500
2024-09-10,1.896,513500
2024-09-11,1.899,513500
2024-09-12,1.931,513500
2024-09-13,1.942,513500
2024-09-18,1.939,513500
2024-09-19,1.965,513500
2024-09-20,1.969,513500
2024-09-23,1.974,513500
2024-09-24,1.96,513500
2024-09-25,1.945,513500
2024-09-26,1.947,513500
2024-09-27,1.92,513500
2024-09-30,1.908,513500
2024-10-08,1.894,513500
2024-10-09,1.925,513500
2024-10-10,1.956,513500
2024-10-11,1.967,513500
2024-10-14,1.988,513500
2024-10-15,2.047,513500
2024-10-16,2.023,513500
2024-10-17,2.045,513500
2024-10-18,2.027,513500
2024-10-21,2.018,513500
2024-10-22,2.006,513500
2024-10-23,1.999,513500
2024-10-24,1.991,513500
2024-10-25,1.991,513500
2024-10-28,2.012,513500
2024-10-29,2.006,513500
2024-10-30,2.019,513500
2024-10-31,1.996,513500
2024-11-01,1.971,513500
2024-11-04,1.963,513500
2024-11-05,1.961,513500
2024-11-06,2.029,513500
2024-11-07,2.046,513500
2024-11-08,2.063,513500
2024-11-11,2.088,513500
2024-11-12,2.112,513500
2024-11-13,2.095,513500
2024-11-14,2.121,513500
2024-11-15,2.087,513500
2024-11-18,2.102,513500
2024-11-19,2.106,513500
2024-11-20,2.111,513500
2024-11-21,2.107,513500
2024-11-22,2.128,513500
2024-11-25,2.178,513500
2024-11-26,2.181,513500
2024-11-27,2.181,513500
2024-11-28,2.178,513500
2024-11-29,2.182,513500
2024-12-02,2.199,513500
2024-12-03,2.217,513500
2024-12-04,2.216,513500
2024-12-05,2.233,513500
2024-12-06,2.228,513500
2024-12-09,2.227,513500
2024-12-10,2.207,513500
2024-12-11,2.227,513500
2024-12-12,2.232,513500
2024-12-13,2.244,513500
2024-12-16,2.274,513500
2024-12-17,2.254,513500
2024-12-18,2.23,513500
2024-12-19,2.158,513500
2024-12-20,2.144,513500
2024-12-23,2.194,513500
2024-12-24,2.186,513500
2024-12-25,2.196,513500
2024-12-26,2.2,513500
2024-12-27,2.191,513500
2024-12-30,2.165,513500
2024-12-31,2.162,513500
2025-01-02,2.182,513500
2025-01-03,2.171,513500
2025-01-06,2.211,513500
2025-01-07,2.193,513500
2025-01-08,2.19,513500
2025-01-09,2.187,513500
2025-01-10,2.173,513500
2025-01-13,2.139,513500
2025-01-14,2.163,513500
2025-01-15,2.158,513500
2025-01-16,2.193,513500
2025-01-17,2.191,513500
2025-01-20,2.2,513500
2025-01-21,2.2,513500
2025-01-22,2.217,513500
2025-01-23,2.205,513500
2025-01-24,2.215,513500
2025-01-27,2.197,513500
2025-02-05,2.192,513500
2025-02-06,2.197,513500
2025-02-07,2.192,513500
2025-02-10,2.186,513500
2025-02-11,2.183,513500
2025-02-12,2.175,513500
2025-02-13,2.172,513500
2025-02-14,2.174,513500
2025-02-17,2.169,513500
2025-02-18,2.185,513500
2025-02-19,2.176,513500
2025-02-20,2.175,513500
2025-02-21,2.155,513500
2025-02-24,2.124,513500
2025-02-25,2.094,513500
2025-02-26,2.091,513500
2025-02-27,2.084,513500
2025-02-28,2.033,513500
2025-03-03,2.069,513500
2025-03-04,2.031,513500
2025-03-05,2.024,513500
2025-03-06,2.024,513500
2025-03-07,2.001,513500
2025-03-10,1.999,513500
2025-03-11,1.949,513500
2025-03-12,1.938,513500
2025-03-13,1.932,513500
2025-03-14,1.93,513500
2025-03-17,1.929,513500
2025-03-18,1.948,513500
2025-03-19,1.933,513500
2025-03-20,1.982,513500
2025-03-21,1.973,513500
2025-03-24,1.999,513500
2025-03-25,2.017,513500
2025-03-26,2.011,513500
2025-03-27,1.983,513500
2025-03-28,1.963,513500
2025-03-31,1.908,513500
2025-04-01,1.937,513500
2025-04-02,1.938,513500
2025-04-03,1.898,513500
2025-04-07,1.708,513500
2025-04-08,1.776,513500
2025-04-09,1.722,513500
2025-04-10,1.885,513500
2025-04-11,1.841,513500
2025-04-14,1.873,513500
2025-04-15,1.865,513500
2025-04-16,1.842,513500
2025-04-17,1.835,513500
2025-04-18,1.829,513500
2025-04-21,1.806,513500
2025-04-22,1.803,513500
2025-04-23,1.855,513500
2025-04-24,1.846,513500
2025-04-25,1.895,513500
2025-04-28,1.901,513500
2025-04-29,1.897,513500
2025-04-30,1.9,513500
2025-05-06,1.918,513500
2025-05-07,1.922,513500
2025-05-08,1.94,513500
2025-05-09,1.942,513500
2025-05-12,1.963,513500
2025-05-13,1.977,513500
2025-05-14,2.013,513500
2025-05-15,1.999,513500
2025-05-16,2.012,513500
2025-05-19,2.006,513500
2025-05-20,2.025,513500
2025-05-21,2.01,513500
2025-05-22,1.989,513500
2025-05-23,1.986,513500
2025-05-26,1.991,513500
2025-05-27,1.997,513500
2025-05-28,2.012,513500
2025-05-29,2.032,513500
2025-05-30,2.004,513500
2025-06-03,2.01,513500
2025-06-04,2.029,513500
2025-06-05,2.025,513500
2025-06-06,2.024,513500
2025-06-09,2.035,513500
2025-06-10,2.036,513500
2025-06-11,2.046,513500
2025-06-12,2.04,513500
2025-06-13,2.023,513500
2025-06-16,2.038,513500
2025-06-17,2.038,513500
2025-06-18,2.035,513500
2025-06-19,2.025,513500
2025-06-20,2.027,513500
2025-06-23,2.025,513500
2025-06-24,2.061,513500
2025-06-25,2.065,513500
2025-06-26,2.071,513500
2025-06-27,2.091,513500
2025-06-30,2.102,513500
2025-07-01,2.096,513500
2025-07-02,2.11,513500
2025-07-03,2.114,513500
2025-07-04,2.125,513500
2025-07-07,2.121,513500
2025-07-08,2.121,513500
2025-07-09,2.113,513500
2025-07-10,2.121,513500
2025-07-11,2.124,513500
2025-07-14,2.107,513500
2025-07-15,2.131,513500
2025-07-16,2.115,513500
2025-07-17,2.131,513500
2025-07-18,2.143,513500
2025-07-21,2.14,513500
2025-07-22,2.136,513500
2025-07-23,2.144,513500
2025-07-24,2.153,513500
2025-07-25,2.164,513500
2025-07-28,2.185,513500
2025-07-29,2.184,513500
2025-07-30,2.18,513500
2025-07-31,2.202,513500
2025-08-01,2.172,513500
2025-08-04,2.148,513500
2025-08-05,2.187,513500
2025-08-06,2.174,513500
2025-08-07,2.174,513500
2025-08-08,2.174,513500
2025-08-11,2.192,513500
2025-08-12,2.187,513500
2025-08-13,2.204,513500
2025-08-14,2.203,513500
2025-08-15,2.217,513500
2025-08-18,2.203,513500
2025-08-19,2.197,513500
2025-08-20,2.185,513500
2025-08-21,2.183,513500
2025-08-22,2.17,513500
2025-08-25,2.2,513500
2025-08-26,2.191,513500
2025-08-27,2.206,513500
2025-08-28,2.194,513500
2025-08-29,2.195,513500
2025-09-01,2.185,513500
2025-09-02,2.187,513500
2025-09-03,2.177,513500
2025-09-04,2.189,513500
2025-09-05,2.204,513500
2025-09-08,2.195,513500
2025-09-09,2.198,513500
2025-09-10,2.207,513500
2025-09-11,2.21,513500
2025-09-12,2.222,513500
2025-09-15,2.229,513500
2025-09-16,2.238,513500
2025-09-17,2.23,513500
